,时间,温度
5283,2010-08-25 11:00:00,28.2759673834405
5292,2010-08-25 12:00:00,28.453822599764855
5301,2010-08-25 13:00:00,28.507338012868924
5310,2010-08-25 14:00:00,27.887556130297277
5319,2010-08-25 15:00:00,27.585634986971147
5328,2010-08-25 16:00:00,27.46255501435617
5337,2010-08-25 17:00:00,26.9706185506022
5346,2010-08-25 18:00:00,26.938629808275934
5355,2010-08-25 19:00:00,26.94832502641249
5364,2010-08-25 20:00:00,26.655332247811025
5373,2010-08-25 21:00:00,26.48443348743771
5382,2010-08-25 22:00:00,27.52560131986568
5391,2010-08-25 23:00:00,28.093456271400846
5400,2010-08-26 00:00:00,29.045176130851367
5409,2010-08-26 01:00:00,30.02012069363464
5418,2010-08-26 02:00:00,32.95196561317934
5427,2010-08-26 03:00:00,33.7655970832385
5436,2010-08-26 04:00:00,34.73325653860846
5445,2010-08-26 05:00:00,35.85149313893546
5454,2010-08-26 06:00:00,36.810333780068234
5463,2010-08-26 07:00:00,36.56044911826602
5472,2010-08-26 08:00:00,31.013907940253958
5481,2010-08-26 09:00:00,29.100553902241522
5490,2010-08-26 10:00:00,27.116923226549957
5499,2010-08-26 11:00:00,26.847976779936914
5508,2010-08-26 12:00:00,26.317752420830075
5517,2010-08-26 13:00:00,25.869252725337667
5526,2010-08-26 14:00:00,25.2249315335842
5535,2010-08-26 15:00:00,24.968309516805746
5544,2010-08-26 16:00:00,24.962503340972543
5553,2010-08-26 17:00:00,24.953629751491658
5562,2010-08-26 18:00:00,24.994108656592868
5571,2010-08-26 19:00:00,25.110013072281898
5580,2010-08-26 20:00:00,24.698870092999286
5589,2010-08-26 21:00:00,24.634509181640755
5598,2010-08-26 22:00:00,26.00372594864419
5607,2010-08-26 23:00:00,26.004218925837602
5616,2010-08-27 00:00:00,26.58291937562721
5625,2010-08-27 01:00:00,27.220065010454732
5634,2010-08-27 02:00:00,29.302400675310626
5643,2010-08-27 03:00:00,29.836678402451923
5652,2010-08-27 04:00:00,30.680436256551236
5661,2010-08-27 05:00:00,31.49970957671248
5670,2010-08-27 06:00:00,31.970338470663485
5679,2010-08-27 07:00:00,31.344312210308974
5688,2010-08-27 08:00:00,28.46653045630542
5697,2010-08-27 09:00:00,27.410025555638864
5706,2010-08-27 10:00:00,26.277602167191112
5715,2010-08-27 11:00:00,25.45986255385374
5724,2010-08-27 12:00:00,25.567331582011533
5733,2010-08-27 13:00:00,25.54903665061262
5742,2010-08-27 14:00:00,25.0000791581572
5751,2010-08-27 15:00:00,24.695200151670758
5760,2010-08-27 16:00:00,24.642177715760074
5769,2010-08-27 17:00:00,24.320811360917112
5778,2010-08-27 18:00:00,24.350061341057945
5787,2010-08-27 19:00:00,24.534325260896313
5796,2010-08-27 20:00:00,24.192363414418637
5805,2010-08-27 21:00:00,24.269486957561448
5814,2010-08-27 22:00:00,24.954067953441303
5823,2010-08-27 23:00:00,24.794891095221857
5832,2010-08-28 00:00:00,24.791823681574122
5841,2010-08-28 01:00:00,24.900826416555788
5850,2010-08-28 02:00:00,26.706327999704435
5859,2010-08-28 03:00:00,27.025393794311565
5868,2010-08-28 04:00:00,27.36921799907539
5877,2010-08-28 05:00:00,28.308394327716453
5886,2010-08-28 06:00:00,28.237186510894265
5895,2010-08-28 07:00:00,27.980838370334332
5904,2010-08-28 08:00:00,27.544608329432823
5913,2010-08-28 09:00:00,27.910452182167788
5922,2010-08-28 10:00:00,26.582809825139762
5931,2010-08-28 11:00:00,26.376964459279936
5940,2010-08-28 12:00:00,26.52392643815221
5949,2010-08-28 13:00:00,26.314301580476393
5958,2010-08-28 14:00:00,25.677210720892568
5967,2010-08-28 15:00:00,25.514144820369737
5976,2010-08-28 16:00:00,25.47656900318511
5985,2010-08-28 17:00:00,24.917149439181188
5994,2010-08-28 18:00:00,24.84911858649412
6003,2010-08-28 19:00:00,24.843312410660936
6012,2010-08-28 20:00:00,24.433264936252492
6021,2010-08-28 21:00:00,24.366877340876723
6030,2010-08-28 22:00:00,24.970883953260078
6039,2010-08-28 23:00:00,25.02335863673367
6048,2010-08-29 00:00:00,25.393474958477977
6057,2010-08-29 01:00:00,25.264917461492043
6066,2010-08-29 02:00:00,28.00871896938241
6075,2010-08-29 03:00:00,28.42966671728903
6084,2010-08-29 04:00:00,28.4342678377606
6093,2010-08-29 05:00:00,29.43769552727279
6102,2010-08-29 06:00:00,30.176284913450104
6111,2010-08-29 07:00:00,30.218023649156635
6120,2010-08-29 08:00:00,29.448650576014643
6129,2010-08-29 09:00:00,29.211145119290777
6138,2010-08-29 10:00:00,28.05987904700698
6147,2010-08-29 11:00:00,27.8125140464154
6156,2010-08-29 12:00:00,27.521000199394077
6165,2010-08-29 13:00:00,27.35420958229902
6174,2010-08-29 14:00:00,26.302305802104044
6183,2010-08-29 15:00:00,25.95596193612961
6192,2010-08-29 16:00:00,25.983787759933975
6201,2010-08-29 17:00:00,25.247937135942134
6210,2010-08-29 18:00:00,25.228108497719365
6219,2010-08-29 19:00:00,25.111053801912387
6228,2010-08-29 20:00:00,24.737815291276675
6237,2010-08-29 21:00:00,24.8881185600152
6246,2010-08-29 22:00:00,25.69813486398953
6255,2010-08-29 23:00:00,26.098596670748847
6264,2010-08-30 00:00:00,26.604391271161276
6273,2010-08-30 01:00:00,27.256983524714858
6282,2010-08-30 02:00:00,29.47269690800305
6291,2010-08-30 03:00:00,29.860012656272147
6300,2010-08-30 04:00:00,30.093190868742948
6309,2010-08-30 05:00:00,30.21857140159371
6318,2010-08-30 06:00:00,30.20367253530479
6327,2010-08-30 07:00:00,29.751721999458667
6336,2010-08-30 08:00:00,28.98875762983069
6345,2010-08-30 09:00:00,28.906704314754027
6354,2010-08-30 10:00:00,27.426786780213945
6363,2010-08-30 11:00:00,26.936055371821602
6372,2010-08-30 12:00:00,26.765540038154278
6381,2010-08-30 13:00:00,26.731469836567058
6390,2010-08-30 14:00:00,26.02755317965779
6399,2010-08-30 15:00:00,26.03467396133999
6408,2010-08-30 16:00:00,25.97064170144372
6417,2010-08-30 17:00:00,25.769890433248847
6426,2010-08-30 18:00:00,26.01758408530267
6435,2010-08-30 19:00:00,25.85369655612421
6444,2010-08-30 20:00:00,25.66855623238648
6453,2010-08-30 21:00:00,25.451755817784765
6462,2010-08-30 22:00:00,26.09366689881501
6471,2010-08-30 23:00:00,26.34935773645037
6480,2010-08-31 00:00:00,27.078635331197123
6489,2010-08-31 01:00:00,27.62145799635708
6498,2010-08-31 02:00:00,30.4571175879481
6507,2010-08-31 03:00:00,30.177873395517665
6516,2010-08-31 04:00:00,30.53391247962867
6525,2010-08-31 05:00:00,28.5656188721757
6534,2010-08-31 06:00:00,29.303496180184805
6543,2010-08-31 07:00:00,29.46557612632088
6552,2010-08-31 08:00:00,28.506297283238446
6561,2010-08-31 09:00:00,28.69439547013648
6570,2010-08-31 10:00:00,27.825167127712277
6579,2010-08-31 11:00:00,27.10487267293391
6588,2010-08-31 12:00:00,27.019751944209546
6597,2010-08-31 13:00:00,26.88210175676783
6606,2010-08-31 14:00:00,26.415142804145365
6615,2010-08-31 15:00:00,26.43042509714028
6624,2010-08-31 16:00:00,26.223867653112208
6633,2010-08-31 17:00:00,25.980282144336588
6642,2010-08-31 18:00:00,25.993592528557954
6651,2010-08-31 19:00:00,26.07433123778559
6660,2010-08-31 20:00:00,26.181745490699697
6669,2010-08-31 21:00:00,26.139951979749448
6678,2010-08-31 22:00:00,26.72084343928742
6687,2010-08-31 23:00:00,26.94481941081509
6696,2010-09-01 00:00:00,27.305733491616223
6705,2010-09-01 01:00:00,27.81443117994523
6714,2010-09-01 02:00:00,30.326697732676067
6723,2010-09-01 03:00:00,31.361730737808557
6732,2010-09-01 04:00:00,31.227531390720564
6741,2010-09-01 05:00:00,30.837476880266042
6750,2010-09-01 06:00:00,30.875052697450673
6759,2010-09-01 07:00:00,30.829041492734802
6768,2010-09-01 08:00:00,29.89862920308722
6777,2010-09-01 09:00:00,30.10157148103049
6786,2010-09-01 10:00:00,27.233101518457577
6795,2010-09-01 11:00:00,26.941259019973977
6804,2010-09-01 12:00:00,26.70775215604088
6813,2010-09-01 13:00:00,26.403968654428656
6822,2010-09-01 14:00:00,25.9168524121211
6831,2010-09-01 15:00:00,25.887931083442556
6840,2010-09-01 16:00:00,25.7077753068824
6849,2010-09-01 17:00:00,25.938214757167763
6858,2010-09-01 18:00:00,25.96231586439989
6867,2010-09-01 19:00:00,26.159999718947056
6876,2010-09-01 20:00:00,25.977050404957712
6885,2010-09-01 21:00:00,26.041466091559958
6894,2010-09-01 22:00:00,27.278838846954926
6903,2010-09-01 23:00:00,27.772144691801586
6912,2010-09-02 00:00:00,28.386996802439413
6921,2010-09-02 01:00:00,29.14738673561308
6930,2010-09-02 02:00:00,30.993093347644415
6939,2010-09-02 03:00:00,31.952755617432786
6948,2010-09-02 04:00:00,32.554735545798884
6957,2010-09-02 05:00:00,33.40627148450491
6966,2010-09-02 06:00:00,31.660310591268374
6975,2010-09-02 07:00:00,30.966527354445347
6984,2010-09-02 08:00:00,29.950227482661475
6993,2010-09-02 09:00:00,29.73671358268231
7002,2010-09-02 10:00:00,29.077274423665042
7011,2010-09-02 11:00:00,28.84075492132793
7020,2010-09-02 12:00:00,28.3174322429285
7029,2010-09-02 13:00:00,28.08491133338218
7038,2010-09-02 14:00:00,27.615323169061647
7047,2010-09-02 15:00:00,27.213327655478476
7056,2010-09-02 16:00:00,27.133027148200533
7065,2010-09-02 17:00:00,26.929482342576456
7074,2010-09-02 18:00:00,26.683596273565033
7083,2010-09-02 19:00:00,26.712572377487312
7092,2010-09-02 20:00:00,26.421661058146793
7101,2010-09-02 21:00:00,26.17265280024392
7110,2010-09-02 22:00:00,27.562793710344334
7119,2010-09-02 23:00:00,28.434213062516903
7128,2010-09-03 00:00:00,28.819009149575315
7137,2010-09-03 01:00:00,29.98144937157582
7146,2010-09-03 02:00:00,32.42415136479573
7155,2010-09-03 03:00:00,32.87204853260733
7164,2010-09-03 04:00:00,33.57015901368342
7173,2010-09-03 05:00:00,34.518921009973596
7182,2010-09-03 06:00:00,34.7072382978465
7191,2010-09-03 07:00:00,34.93417213253445
7200,2010-09-03 08:00:00,34.2735826933993
7209,2010-09-03 09:00:00,33.563969411144264
7218,2010-09-03 10:00:00,30.939687485027733
7227,2010-09-03 11:00:00,30.467470109009167
7236,2010-09-03 12:00:00,29.75960963455281
7245,2010-09-03 13:00:00,29.438791032146955
7254,2010-09-03 14:00:00,28.302642927126954
7263,2010-09-03 15:00:00,27.470168773231777
7272,2010-09-03 16:00:00,26.83395431754729
7281,2010-09-03 17:00:00,25.860488686344155
7290,2010-09-03 18:00:00,25.44512801329591
7299,2010-09-03 19:00:00,25.182042517759754
7308,2010-09-03 20:00:00,24.455229808979954
7317,2010-09-03 21:00:00,24.366767790389314
7326,2010-09-03 22:00:00,25.71555339148914
7335,2010-09-03 23:00:00,26.8001032169349
7344,2010-09-04 00:00:00,27.654213592095303
7353,2010-09-04 01:00:00,28.25991823703363
7362,2010-09-04 02:00:00,30.94899927645834
7371,2010-09-04 03:00:00,31.22084881098801
7380,2010-09-04 04:00:00,31.200855847034056
7389,2010-09-04 05:00:00,32.725141328978786
7398,2010-09-04 06:00:00,32.732043009686166
7407,2010-09-04 07:00:00,32.458933644551166
7416,2010-09-04 08:00:00,31.789908817884776
7425,2010-09-04 09:00:00,31.442469447036167
7434,2010-09-04 10:00:00,29.284379620130224
7443,2010-09-04 11:00:00,28.861350412962654
7452,2010-09-04 12:00:00,28.464284671313326
7461,2010-09-04 13:00:00,28.095647281149223
7470,2010-09-04 14:00:00,27.49552971106922
7479,2010-09-04 15:00:00,26.621645472929732
7488,2010-09-04 16:00:00,26.096679537219014
7497,2010-09-04 17:00:00,25.485935569859393
7506,2010-09-04 18:00:00,25.656505678770433
7515,2010-09-04 19:00:00,25.57335685881958
7524,2010-09-04 20:00:00,25.205979299260747
7533,2010-09-04 21:00:00,25.666584323612945
7542,2010-09-04 22:00:00,27.05272664092259
7551,2010-09-04 23:00:00,26.8462787473819
7560,2010-09-05 00:00:00,26.455512158759177
7569,2010-09-05 01:00:00,26.8974936002502
7578,2010-09-05 02:00:00,29.74153380412872
7587,2010-09-05 03:00:00,30.300076964233288
7596,2010-09-05 04:00:00,30.962090559704865
7605,2010-09-05 05:00:00,32.48982688200329
7614,2010-09-05 06:00:00,32.467697683544685
7623,2010-09-05 07:00:00,31.11628287074679
7632,2010-09-05 08:00:00,30.923200136671223
7641,2010-09-05 09:00:00,31.143232290651824
7650,2010-09-05 10:00:00,28.86304844551767
7659,2010-09-05 11:00:00,28.833141162452332
7668,2010-09-05 12:00:00,28.563373087183606
7677,2010-09-05 13:00:00,28.455411081832445
7686,2010-09-05 14:00:00,27.39775590104799
7695,2010-09-05 15:00:00,27.128426027728935
7704,2010-09-05 16:00:00,26.555805629991056
7713,2010-09-05 17:00:00,25.932189480359753
7722,2010-09-05 18:00:00,26.040754013391734
7731,2010-09-05 19:00:00,26.0931191463779
7740,2010-09-05 20:00:00,25.49398753068469
7749,2010-09-05 21:00:00,25.618875086342076
7758,2010-09-05 22:00:00,26.939341886444154
7767,2010-09-05 23:00:00,27.17876447669788
7776,2010-09-06 00:00:00,27.33427139358878
7785,2010-09-06 01:00:00,27.49339347656455
7794,2010-09-06 02:00:00,30.86853444344926
7803,2010-09-06 03:00:00,31.424886593805454
7812,2010-09-06 04:00:00,32.17810097005318
7821,2010-09-06 05:00:00,33.89059418938329
7830,2010-09-06 06:00:00,34.140533626429225
7839,2010-09-06 07:00:00,34.12366285136673
7848,2010-09-06 08:00:00,32.85002888463615
7857,2010-09-06 09:00:00,32.497769292341125
7866,2010-09-06 10:00:00,30.351510918076396
7875,2010-09-06 11:00:00,29.816247236548342
7884,2010-09-06 12:00:00,29.359202603037236
7893,2010-09-06 13:00:00,29.102087609065375
7902,2010-09-06 14:00:00,28.021426825923
7911,2010-09-06 15:00:00,27.423445490347657
7920,2010-09-06 16:00:00,27.197114183340478
7929,2010-09-06 17:00:00,26.43951778759602
7938,2010-09-06 18:00:00,26.295951873833754
7947,2010-09-06 19:00:00,26.00082286072761
7956,2010-09-06 20:00:00,25.545311934040377
7965,2010-09-06 21:00:00,26.002959095232267
7974,2010-09-06 22:00:00,27.206042548065124
7983,2010-09-06 23:00:00,27.90250977182994
7992,2010-09-07 00:00:00,28.78915664175369
8001,2010-09-07 01:00:00,29.21333612903916
8010,2010-09-07 02:00:00,32.64423829402
8019,2010-09-07 03:00:00,33.125164933788426
8028,2010-09-07 04:00:00,33.399534129528675
8037,2010-09-07 05:00:00,34.898294347904795
8046,2010-09-07 06:00:00,35.50936696672668
8055,2010-09-07 07:00:00,35.078559674952395
8064,2010-09-07 08:00:00,33.70748054966285
8073,2010-09-07 09:00:00,33.31309879495527
8082,2010-09-07 10:00:00,31.49039778528189
8091,2010-09-07 11:00:00,30.770705858184314
8100,2010-09-07 12:00:00,30.480835268474266
8109,2010-09-07 13:00:00,30.07615576794933
8118,2010-09-07 14:00:00,29.283722317205722
8127,2010-09-07 15:00:00,29.121861472044486
8136,2010-09-07 16:00:00,28.86052878430702
8145,2010-09-07 17:00:00,28.00433694988568
8154,2010-09-07 18:00:00,27.793507036848254
8163,2010-09-07 19:00:00,27.62310125366836
8172,2010-09-07 20:00:00,26.99778707148207
8181,2010-09-07 21:00:00,26.79073665026059
8190,2010-09-07 22:00:00,28.117009626195888
8199,2010-09-07 23:00:00,29.10805811062972
8208,2010-09-08 00:00:00,29.96748168442992
8217,2010-09-08 01:00:00,30.667071097086154
8226,2010-09-08 02:00:00,33.49676018711282
8235,2010-09-08 03:00:00,34.193665612827324
8244,2010-09-08 04:00:00,34.754837984629916
8253,2010-09-08 05:00:00,36.327216130551456
8262,2010-09-08 06:00:00,36.539470199925326
8271,2010-09-08 07:00:00,36.60322858360303
8280,2010-09-08 08:00:00,35.89569676060894
8289,2010-09-08 09:00:00,35.776779706515896
8298,2010-09-08 10:00:00,32.96489257069474
8307,2010-09-08 11:00:00,32.46698560537648
8316,2010-09-08 12:00:00,32.14600267723948
8325,2010-09-08 13:00:00,31.782623710471412
8334,2010-09-08 14:00:00,30.70355140939661
8343,2010-09-08 15:00:00,29.999799078218466
8352,2010-09-08 16:00:00,29.490608412696044
8361,2010-09-08 17:00:00,28.60659075447032
8370,2010-09-08 18:00:00,28.197474459204958
8379,2010-09-08 19:00:00,27.8929788794245
8388,2010-09-08 20:00:00,26.979437364839423
8397,2010-09-08 21:00:00,26.53597699176826
8406,2010-09-08 22:00:00,27.86794659304929
8415,2010-09-08 23:00:00,28.79824933220944
8424,2010-09-09 00:00:00,29.59265469172661
8433,2010-09-09 01:00:00,30.168945030793036
8442,2010-09-09 02:00:00,32.914499346482124
8451,2010-09-09 03:00:00,33.561121098471375
8460,2010-09-09 04:00:00,34.18380606895963
8469,2010-09-09 05:00:00,35.18635735457244
8478,2010-09-09 06:00:00,35.58271101805355
8487,2010-09-09 07:00:00,35.468778511138055
8496,2010-09-09 08:00:00,33.42319703481114
8505,2010-09-09 09:00:00,32.78709212961411
8514,2010-09-09 10:00:00,31.137371339574933
8523,2010-09-09 11:00:00,30.650912400191878
8532,2010-09-09 12:00:00,29.895890440901756
8541,2010-09-09 13:00:00,29.15976594069137
8550,2010-09-09 14:00:00,28.429338065826766
8559,2010-09-09 15:00:00,28.172880374779435
8568,2010-09-09 16:00:00,27.844612339229087
8577,2010-09-09 17:00:00,27.041552491205866
8586,2010-09-09 18:00:00,26.777645367014035
8595,2010-09-09 19:00:00,26.281600759981888
8604,2010-09-09 20:00:00,25.71599159343883
8613,2010-09-09 21:00:00,25.506531061494123
8622,2010-09-09 22:00:00,26.168763757940546
8631,2010-09-09 23:00:00,26.377128785011045
8640,2010-09-10 00:00:00,26.96448372330676
8649,2010-09-10 01:00:00,27.50226706604549
8658,2010-09-10 02:00:00,28.936337721600808
8667,2010-09-10 03:00:00,29.674653231559578
8676,2010-09-10 04:00:00,30.149390268788768
8685,2010-09-10 05:00:00,31.316322060773466
8694,2010-09-10 06:00:00,31.99411092643337
8703,2010-09-10 07:00:00,30.4723451056993
8712,2010-09-10 08:00:00,28.743419313256368
8721,2010-09-10 09:00:00,28.492767798042237
8730,2010-09-10 10:00:00,27.92595357613754
8739,2010-09-10 11:00:00,27.6612248232901
8748,2010-09-10 12:00:00,27.53847350213739
8757,2010-09-10 13:00:00,27.65267988527142
8766,2010-09-10 14:00:00,27.304418885767202
8775,2010-09-10 15:00:00,27.220996189597766
8784,2010-09-10 16:00:00,27.099176047588145
8793,2010-09-10 17:00:00,26.740672077510236
8802,2010-09-10 18:00:00,26.803061080095212
8811,2010-09-10 19:00:00,26.6074039095653
8820,2010-09-10 20:00:00,26.117220253610025
8829,2010-09-10 21:00:00,25.875551878364245
8838,2010-09-10 22:00:00,26.298635860775523
8847,2010-09-10 23:00:00,26.19828761429991
8856,2010-09-11 00:00:00,25.924466170996734
8865,2010-09-11 01:00:00,25.819790680268078
8874,2010-09-11 02:00:00,26.107470260229764
8883,2010-09-11 03:00:00,26.546767714779
8892,2010-09-11 04:00:00,26.559201695101034
8901,2010-09-11 05:00:00,27.51689205611589
8910,2010-09-11 06:00:00,28.307627474304525
8919,2010-09-11 07:00:00,28.926423402489426
8928,2010-09-11 08:00:00,28.754703013460503
8937,2010-09-11 09:00:00,29.00606660684285
8946,2010-09-11 10:00:00,26.879527320313507
8955,2010-09-11 11:00:00,26.428124536904487
8964,2010-09-11 12:00:00,26.23422017417327
8973,2010-09-11 13:00:00,26.304770688070956
8982,2010-09-11 14:00:00,25.976776528739176
8991,2010-09-11 15:00:00,25.61739615476192
9000,2010-09-11 16:00:00,25.610987451247944
9009,2010-09-11 17:00:00,25.36285559724442
9018,2010-09-11 18:00:00,25.185109931407478
9027,2010-09-11 19:00:00,25.22542451077759
9036,2010-09-11 20:00:00,25.088376851016697
9045,2010-09-11 21:00:00,25.005775783502955
9054,2010-09-11 22:00:00,25.501984716266268
9063,2010-09-11 23:00:00,25.277187116082953
9072,2010-09-12 00:00:00,25.214250361060877
9081,2010-09-12 01:00:00,25.223781253466314
9090,2010-09-12 02:00:00,26.96240226404581
9099,2010-09-12 03:00:00,26.9946101073469
9108,2010-09-12 04:00:00,26.965688778668365
9117,2010-09-12 05:00:00,27.932964807332343
9126,2010-09-12 06:00:00,27.824619375275176
9135,2010-09-12 07:00:00,27.74475706994688
9144,2010-09-12 08:00:00,27.111226601204187
9153,2010-09-12 09:00:00,27.242687186106696
9162,2010-09-12 10:00:00,26.3698436775977
9171,2010-09-12 11:00:00,26.57607247016353
9180,2010-09-12 12:00:00,26.756337797211113
9189,2010-09-12 13:00:00,26.75091504808388
9198,2010-09-12 14:00:00,26.537839350054398
9207,2010-09-12 15:00:00,26.18694913885208
9216,2010-09-12 16:00:00,25.940734418378412
9225,2010-09-12 17:00:00,25.63410260409328
9234,2010-09-12 18:00:00,25.512994540251846
9243,2010-09-12 19:00:00,25.22378125346628
9252,2010-09-12 20:00:00,25.006378311183752
9261,2010-09-12 21:00:00,25.016402180782567
9270,2010-09-12 22:00:00,25.767754198744186
9279,2010-09-12 23:00:00,25.78610390538682
9288,2010-09-13 00:00:00,25.930436672561033
9297,2010-09-13 01:00:00,25.7428314628564
9306,2010-09-13 02:00:00,27.9093019020499
9315,2010-09-13 03:00:00,27.902783648048466
9324,2010-09-13 04:00:00,28.038626252447756
9333,2010-09-13 05:00:00,28.568741061067158
